Date,Close,Open,High,Low,Volume
2020/2/19,105.1,115.49,115.68,104.75,573.04K
2020/2/20,105.09,105.11,106.98,99.32,597.88K
2020/2/21,107.47,105.09,109.91,103.2,556.59K
2020/2/22,103.86,107.46,109.33,102.89,599.44K
2020/2/23,108.36,103.86,109.1,103.47,448.69K
2020/2/24,103.5,108.31,108.9,99.94,435.11K
2020/2/25,95.6,103.49,103.57,94.63,547.16K
2020/2/26,84.47,95.62,96.75,79.88,802.70K
2020/2/27,89.63,84.47,94.07,79.87,852.90K
2020/2/28,88.15,89.63,92.61,83.24,902.63K
2020/2/29,85.31,88.15,90.4,85.17,463.61K
2020/3/1,84.78,85.31,89.85,83.36,504.74K
2020/3/2,90.22,84.78,92,84.27,596.75K
2020/3/3,88.55,90.23,90.48,87.15,467.70K
2020/3/4,86.98,88.55,90.02,85.62,380.35K
2020/3/5,89.9,87.02,92.51,86.94,435.96K
2020/3/6,93.92,89.89,94.17,89.1,505.12K
2020/3/7,88.15,93.92,94.09,87.44,7.29M
2020/3/8,73.64,88.15,88.23,73.11,766.77K
2020/3/9,73.71,73.64,75.33,68.04,993.74K
2020/3/10,74.7,73.69,76.3,71.74,639.62K
2020/3/11,72.29,74.7,75.27,67.31,583.09K
2020/3/12,43.56,72.29,72.58,41.64,1.44M
2020/3/13,51.05,43.56,53.27,32.27,1.48M
2020/3/14,46,51.05,51.09,45.3,651.07K
2020/3/15,47.3,45.99,50.25,45.61,501.60K
2020/3/16,43.04,47.3,47.59,38.73,883.58K
2020/3/17,45.73,43.04,46.68,42.43,735.50K
2020/3/18,62.76,45.69,62.78,45.21,1.76M
2020/3/19,65.56,62.74,69.34,51.58,1.99M
2020/3/20,71.65,65.56,77.5,62.99,2.01M
2020/3/21,71.38,71.66,75.21,67.75,1.86M
2020/3/22,62.45,71.39,80.36,61.82,1.30M
2020/3/23,70.44,62.45,70.78,61.52,1.14M
2020/3/24,69.88,70.43,76.7,62.68,937.36K
2020/3/25,67.81,69.88,70.2,66.47,768.02K
2020/3/26,68.28,67.81,68.62,66.56,614.81K
2020/3/27,67.7,68.27,72.88,66.95,829.61K
2020/3/28,65.3,67.72,67.72,62.27,1.10M
2020/3/29,60.51,65.3,65.76,60.47,582.23K
2020/3/30,65.85,60.51,67.36,60.5,640.56K
2020/3/31,64.98,65.85,66.38,64.16,764.88K
2020/4/1,65.95,64.98,66.56,62.43,824.92K
2020/4/2,67.59,65.95,71.62,65.13,980.57K
2020/4/3,67.46,67.59,70.29,66.3,919.28K
2020/4/4,68.48,67.46,69.32,66.79,924.55K
2020/4/5,66.85,68.49,68.78,65.89,711.19K
2020/4/6,73.17,66.89,73.25,66.85,1.12M
2020/4/7,72.5,73.15,75.85,70.35,1.25M
2020/4/8,75.56,72.5,81.31,71.16,1.10M
2020/4/9,83.39,75.56,87.38,74.14,1.50M
2020/4/10,74.24,83.39,83.43,70.13,1.74M
2020/4/11,75.02,74.24,77.6,73.07,1.30M
2020/4/12,74.21,75.02,78.32,72.99,1.09M
2020/4/13,73.18,74.21,74.23,70.59,1.28M
2020/4/14,72.26,73.18,74.54,72.04,938.37K
2020/4/15,70.71,72.26,73.71,70.13,868.93K
2020/4/16,75.94,70.75,77.22,67.54,1.28M
2020/4/17,76.4,75.95,77.8,74.63,922.12K
2020/4/18,80.21,76.44,80.44,76.32,1.13M
2020/4/19,80.23,80.25,83.42,77.59,1.40M
2020/4/20,74.31,80.23,82.8,73.05,1.58M
2020/4/21,74.45,74.3,75.92,73.1,1.04M
2020/4/22,80.8,74.45,82.06,74.1,1.35M
2020/4/23,81.3,80.84,84.17,79.15,1.45M
2020/4/24,81.38,81.26,82.89,80.56,889.27K
2020/4/25,85.78,81.38,87.75,80.49,1.02M
2020/4/26,84.06,85.77,87.4,82.93,1.16M
2020/4/27,82.7,84.08,84.9,80.21,1.13M
2020/4/28,82.31,82.7,83.05,79.79,842.85K
2020/4/29,85.48,82.31,86.05,82.04,1.18M
2020/4/30,80.81,85.44,88.71,80.42,1.39M
2020/5/1,82.98,80.74,83.97,80.72,855.39K
2020/5/2,83.3,82.93,83.74,81.56,676.07K
2020/5/3,81.23,83.3,83.92,79.92,843.31K
2020/5/4,79.55,81.29,81.7,75.43,885.52K
2020/5/5,79.47,79.55,81.17,77.85,666.04K
2020/5/6,77.14,79.46,81.02,76.91,705.33K
2020/5/7,78.83,77.14,79.88,76.48,865.43K
2020/5/8,81.9,78.83,84.02,77.18,845.58K
2020/5/9,79.58,81.88,82.48,79.05,825.40K
2020/5/10,72.22,79.67,79.67,68.76,1.27M
2020/5/11,69.87,72.21,74.08,66.53,991.85K
2020/5/12,73.35,69.71,74.84,69.41,785.26K
2020/5/13,73.78,73.31,74.92,72.24,643.76K
2020/5/14,74.57,73.83,75.84,73.31,686.41K
2020/5/15,72.41,74.57,74.99,56.57,608.26K
2020/5/16,73.62,72.38,74.44,72.07,560.21K
2020/5/17,75.1,73.62,76.98,73.47,669.93K
2020/5/18,76.21,75.1,78.38,69,715.22K
2020/5/19,77.15,76.21,77.28,72.45,568.68K
2020/5/20,78.31,77.15,79.11,74.77,641.29K
2020/5/21,74.72,78.31,78.6,70.33,695.31K
2020/5/22,74.71,74.72,76.13,71.36,581.09K
2020/5/23,73.89,74.71,75.8,73.38,502.92K
2020/5/24,71.79,73.89,75.51,71.79,536.17K
2020/5/25,73.59,71.79,73.73,71.35,475.00K
2020/5/26,72.65,73.59,73.87,71.28,457.15K
2020/5/27,73.6,72.65,75.49,72.36,510.79K
2020/5/28,76.95,73.6,77.01,71.86,508.81K
2020/5/29,74.19,74.61,77.2,73.31,552.61K
2020/5/30,79.04,74.19,79.65,73.61,758.51K
2020/5/31,76.43,79.04,80.65,75.74,698.58K
2020/6/1,80.06,76.43,80.2,75.81,741.34K
2020/6/2,78.23,80.06,82.25,76.35,804.18K
2020/6/3,78.22,78.3,78.66,76.71,581.05K
2020/6/4,78.58,78.22,79.16,76.73,575.77K
2020/6/5,77.9,78.58,79.82,77.74,581.98K
2020/6/6,78.26,77.85,79.21,77.08,439.04K
2020/6/7,77.96,78.26,78.81,75.95,485.69K
2020/6/8,77.72,77.96,78.39,77,362.57K
2020/6/9,77.46,77.82,78.01,76.82,382.14K
2020/6/10,78.23,77.46,78.39,77,403.97K
2020/6/11,72.35,78.23,79.28,71.91,613.95K
2020/6/12,73.29,72.36,74.89,71.26,477.34K
2020/6/13,74.14,73.29,74.28,72.58,370.30K
2020/6/14,72.52,74.14,74.26,71.95,326.24K
2020/6/15,71.79,72.52,72.65,68.53,511.08K
2020/6/16,72.63,71.86,73.06,71.42,388.61K
2020/6/17,72.4,72.63,73.52,71.03,405.66K
2020/6/18,71.43,72.4,72.67,70.7,362.85K
2020/6/19,70.11,71.43,71.52,69.86,394.22K
2020/6/20,71.07,70.11,71.18,69.22,362.10K
2020/6/21,70.08,71.07,71.38,69.95,304.85K
2020/6/22,72.36,70.08,72.68,70.04,382.20K
2020/6/23,74.03,72.36,76.21,71.5,427.97K
2020/6/24,72.37,74.03,75.27,70.91,355.77K
2020/6/25,71.15,72.37,72.41,70.23,234.84K
2020/6/26,70.68,71.12,71.53,67.41,193.92K
2020/6/27,66.98,70.68,71.17,65.32,214.74K
2020/6/28,67.74,66.98,68.62,66.07,183.46K
2020/6/29,68.91,67.74,69.27,66.82,232.07K
2020/6/30,68.19,68.92,69.18,67.57,183.29K
2020/7/1,68.28,68.19,69.11,67.36,181.35K
2020/7/2,66.64,68.28,68.69,65.55,196.98K
2020/7/3,66.46,66.65,67.09,65.92,184.06K
2020/7/4,67.61,66.46,68.17,66.26,177.55K
2020/7/5,67.39,67.62,67.73,65.82,178.47K
2020/7/6,70.27,67.37,70.62,67.05,324.28K
2020/7/7,69.93,70.27,70.91,69.18,270.75K
2020/7/8,72.69,69.92,73.22,69.47,311.04K
2020/7/9,71.86,72.67,73.82,70.64,331.55K
2020/7/10,71.63,71.86,71.88,70.28,323.43K
2020/7/11,72.66,71.63,72.97,71.32,273.78K
2020/7/12,72.03,72.66,73.07,70.9,425.57K
2020/7/13,71.85,72.05,75.67,71.22,430.31K
2020/7/14,71.89,71.85,72.54,70.19,334.28K
2020/7/15,71.11,71.9,79.67,70.7,241.60K
2020/7/16,69.3,71.11,71.38,68.13,219.73K
2020/7/17,69.56,69.3,70.1,68.8,148.60K
2020/7/18,69.17,69.56,69.69,68.72,115.50K
2020/7/19,70.34,69.17,70.38,68.77,129.28K
2020/7/20,68.9,70.34,70.4,68.72,119.98K
2020/7/21,71.08,68.9,71.22,68.73,149.62K
2020/7/22,73.4,71.08,73.4,71.08,209.12K
2020/7/23,73.35,73.4,73.97,72.51,227.90K
2020/7/24,71.95,73.35,73.4,71.32,250.98K
2020/7/25,74.66,71.95,74.97,71.95,279.27K
2020/7/26,75.24,74.65,77.39,74.26,355.86K
2020/7/27,77.56,75.25,79.2,73.49,517.36K
2020/7/28,79.87,77.56,80.85,76.07,469.57K
2020/7/29,81.43,81.26,81.53,81.23,504.42K
2020/7/30,81.17,81.43,82.38,79.41,301.50K
2020/7/31,82.44,81.17,83.52,79.97,334.34K
2020/8/1,93.05,82.44,94.05,81.87,649.05K
2020/8/2,85.28,93.04,95.46,81.78,683.62K
2020/8/3,87.75,85.28,89.68,83.89,467.33K
2020/8/4,86.86,87.73,89.15,85.11,345.48K
2020/8/5,92.21,86.81,93.37,85.94,465.50K
2020/8/6,100.41,92.21,104.72,90.3,828.08K
2020/8/7,96.49,100.41,103.8,93.1,701.95K
2020/8/8,98.35,96.49,102.26,94.66,454.74K
2020/8/9,97.67,98.31,98.9,94.76,369.59K
2020/8/10,95.45,97.67,98.37,93.62,358.97K
2020/8/11,88.48,95.45,96.58,85.97,435.66K
2020/8/12,91.66,88.48,92.01,84.62,424.49K
2020/8/13,92.77,91.66,93.17,86.25,318.77K
2020/8/14,91.95,92.77,92.88,90.03,295.88K
2020/8/15,93.87,91.94,95.76,91.41,345.00K
2020/8/16,94.92,93.87,95.27,91.55,234.99K
2020/8/17,97.61,94.92,100.06,92.93,359.64K
2020/8/18,92.73,97.61,98.72,92.09,268.44K
2020/8/19,87.73,92.73,93.77,86.96,287.51K
2020/8/20,91.48,87.73,91.62,87.17,204.74K
2020/8/21,86.7,91.48,95.58,86.64,381.21K
2020/8/22,90.83,86.7,90.94,85.2,255.76K
2020/8/23,91.43,90.83,92.89,87.79,204.72K
2020/8/24,91.78,91.43,93.26,89.43,190.93K
2020/8/25,84.55,91.78,91.83,82.68,582.97K
2020/8/26,85.79,84.55,87.37,83.58,711.77K
2020/8/27,83.36,85.8,86.49,81.81,761.63K
2020/8/28,84.95,83.39,85.88,82.41,520.76K
2020/8/29,85.01,84.96,86.59,84.39,426.47K
2020/8/30,88.27,85.01,88.85,84.96,560.17K
2020/8/31,86.15,88.3,88.91,85.79,466.09K
2020/9/1,89.15,86.16,90.62,85.14,800.38K
2020/9/2,83.25,89.16,89.65,80.06,641.93K
2020/9/3,66.66,83.25,83.53,62.51,673.84K
2020/9/4,72.58,66.62,73.72,65.99,786.20K
2020/9/5,67.94,72.58,74.14,65.02,617.82K
2020/9/6,70.13,67.94,71.66,66.09,403.46K
2020/9/7,76.01,70.13,77.16,65.83,517.09K
2020/9/8,74.72,76.02,77.71,70.19,479.59K
2020/9/9,75.57,74.72,77.37,74.14,207.71K
2020/9/10,77,75.57,77.72,75.03,229.60K
2020/9/11,77.08,77,77.39,74.71,209.21K
2020/9/12,79.34,77.08,80.03,75.69,243.56K
2020/9/13,75.41,79.34,79.34,73.49,176.62K
2020/9/14,75.07,75.5,76.76,73.89,140.27K
2020/9/15,72.95,75.08,76.1,72.78,134.88K
2020/9/16,36.02,72.95,74.25,35.61,155.06K
2020/9/17,73.34,35.82,73.54,35.49,77.73K
2020/9/18,72.26,73.34,73.7,70.66,83.74K
2020/9/19,72.81,72.26,73.45,71.36,91.12K
2020/9/20,70.69,72.82,72.94,69.42,98.75K
2020/9/21,66.77,70.71,71.61,64.79,109.67K
2020/9/22,68.1,66.77,68.91,66.5,77.23K
2020/9/23,64.76,68.1,68.47,64.44,105.18K
2020/9/24,67.71,64.87,68.3,64.39,129.68K
2020/9/25,68.48,67.71,69.38,66.55,157.17K
2020/9/26,69.04,68.53,69.9,68.33,170.65K
2020/9/27,68.77,69.05,69.96,67.19,135.60K
2020/9/28,67.37,68.77,69.97,67.12,162.55K
2020/9/29,68.45,67.36,68.8,66.68,137.52K
2020/9/30,69.15,68.45,69.15,66.73,119.03K
2020/10/1,68.06,69.18,71.02,67.26,207.63K
2020/10/2,65.96,68.04,68.79,63.98,165.26K
2020/10/3,65.61,65.96,66.59,65.48,71.93K
2020/10/4,66.38,65.61,66.77,64.96,83.47K
2020/10/5,67.06,66.39,67.13,65.59,98.94K
2020/10/6,65.24,67.11,68.19,64.65,160.95K
2020/10/7,66,65.23,66.27,64.1,153.75K
2020/10/8,66.32,65.97,67.32,64.22,190.71K
2020/10/9,67.29,66.35,67.81,65.81,136.70K
2020/10/10,67.95,67.29,69.16,67.26,170.96K
2020/10/11,71.68,67.93,72.58,67.68,214.62K
2020/10/12,71.65,71.68,74.49,70.22,263.90K
2020/10/13,71.24,71.69,73.43,70.47,130.85K
2020/10/14,70.07,71.24,72.05,68.98,139.05K
2020/10/15,69.25,70.07,70.47,68.11,120.01K
2020/10/16,66.06,69.26,70.02,65.36,182.28K
2020/10/17,67.28,66.07,67.41,65.23,93.72K
2020/10/18,67.24,67.29,67.29,66.52,42.76K
2020/10/19,74.84,67.23,77.35,66.14,377.28K
2020/10/20,70.64,74.92,76.88,70.43,339.20K
2020/10/21,74.82,70.64,76.94,70.37,253.29K
2020/10/22,74.89,74.84,77.83,74.13,220.78K
2020/10/23,72.14,74.9,75.2,70.69,179.58K
2020/10/24,73.32,72.14,73.64,71.39,182.20K
2020/10/25,71.03,73.31,73.72,70.42,167.71K
2020/10/26,69.12,71.03,72.45,68.47,248.31K
2020/10/27,70.68,69.09,72.12,68.95,244.56K
2020/10/28,67.91,70.68,71.07,66.77,214.91K
2020/10/29,67.07,67.9,68.68,65.66,190.56K
2020/10/30,69.54,67.02,72.27,64,374.77K
2020/10/31,69.94,69.53,72.77,68.48,246.99K
2020/11/1,68.57,69.94,70.34,68.04,145.56K
2020/11/2,64.86,68.57,69.38,64.63,263.27K
2020/11/3,64.19,64.78,65.35,62.98,244.02K
2020/11/4,64.44,64.21,65.02,62.15,213.62K
2020/11/5,67.73,64.46,69.86,63.51,280.37K
2020/11/6,70.05,67.7,70.71,67.38,347.42K
2020/11/7,66.57,70.05,72.12,65.09,280.61K
2020/11/8,68.04,66.56,69.16,65.7,185.68K
2020/11/9,68.01,68.06,69.02,66.29,240.99K
2020/11/10,68.75,68.01,69.5,67.37,215.87K
2020/11/11,69.18,68.74,71.49,68.59,185.34K
2020/11/12,77.74,69.18,79.49,68.23,609.44K
2020/11/13,77.39,77.67,79.17,75.4,212.78K
2020/11/14,77.02,77.37,79.46,74.2,241.50K
2020/11/15,74.67,77,77.46,73.28,206.99K
2020/11/16,80.51,74.69,82.37,74.2,277.12K
2020/11/17,82.95,80.48,83.64,80,301.29K
2020/11/18,79.7,82.95,83.5,76.79,262.99K
2020/11/19,82.08,79.7,84.64,77.55,227.89K
2020/11/20,83.19,82.08,84.72,81.91,186.10K
2020/11/21,94.35,83.19,94.36,82.95,438.19K
2020/11/22,90.44,94.33,95.2,85.54,450.35K
2020/11/23,93.99,90.45,95.26,89.37,431.97K
2020/11/24,114.06,96.76,123.15,95.69,1.26M
2020/11/25,102.08,114.07,115.83,98.48,645.72K
2020/11/26,91.67,102.07,103.95,83.67,726.75K
2020/11/27,92.28,91.79,95.59,87.13,354.57K
2020/11/28,109.09,92.29,113.69,90.99,590.16K
2020/11/29,108.09,109.09,114.46,104.24,582.07K
2020/11/30,112.96,108.16,118.25,106.66,664.38K
2020/12/1,103.87,112.96,115.92,101.19,549.63K
2020/12/2,105.36,103.87,107.86,100.58,332.58K
2020/12/3,107.52,105.34,108.29,103.79,173.88K
2020/12/4,98.86,107.52,111.03,97.43,229.05K
2020/12/5,103.03,98.79,103.62,96.66,148.68K
2020/12/6,102.16,103.03,104.62,99.25,130.67K
2020/12/7,101.55,102.1,104.4,100.4,134.33K
2020/12/8,95.1,101.54,101.73,93.42,153.44K
2020/12/9,95.63,95.1,95.97,88.58,183.84K
2020/12/10,92.84,95.62,95.97,90.88,89.76K
2020/12/11,93.14,92.85,95.13,87.81,210.97K
2020/12/12,94.64,93.17,97.32,93.04,143.65K
2020/12/13,97.62,94.67,99.36,93.69,141.94K
2020/12/14,96.68,97.61,97.63,94.29,143.24K
2020/12/15,96.94,96.68,97.54,94.14,140.35K
2020/12/16,105.35,96.94,105.45,94.53,292.53K
2020/12/17,108.34,105.35,115.86,101.35,560.86K
2020/12/18,107.99,108.31,113.92,104.02,442.27K
2020/12/19,108.29,107.99,112.36,105.59,279.06K
2020/12/20,109.53,108.31,114.36,104.35,433.70K
2020/12/21,103.94,109.52,119.37,101.91,641.45K
2020/12/22,105.86,103.89,106.44,96.15,428.65K
2020/12/23,91.35,105.81,106.25,87.36,367.26K
2020/12/24,98.61,91.35,99.54,87.66,270.47K
2020/12/25,103.17,98.57,105.18,95.92,366.60K
2020/12/26,107.91,103.18,112.6,102.18,430.60K
2020/12/27,107.39,107.94,113.23,101.43,553.54K
2020/12/28,107.17,107.41,111.09,104.38,484.36K
2020/12/29,103.91,107.16,108.75,99.31,407.05K
2020/12/30,101.76,103.91,105.55,99.02,295.46K
2020/12/31,99.47,101.79,102.33,96.96,192.60K
2021/1/1,88.19,99.47,102.73,86.35,668.80K
2021/1/2,86.92,88.13,93.75,84.89,696.64K
2021/1/3,89.46,86.95,92,85.27,521.28K
2021/1/4,88.93,89.58,96.88,85.2,632.48K
2021/1/5,89.16,88.93,90.11,85.77,341.21K
2021/1/6,94.29,89.14,94.74,88.05,549.24K
2021/1/7,98.9,94.29,108.1,93.11,537.76K
2021/1/8,96.25,98.99,100.84,92.21,314.15K
2021/1/9,109.93,96.29,111.19,94.2,365.98K
2021/1/10,147.03,109.93,158.05,109.93,2.84M
2021/1/11,125.37,146.93,147.81,106.42,2.05M
2021/1/12,128.53,125.18,135.38,116.47,1.09M
2021/1/13,133.09,128.55,137.42,120.22,648.02K
2021/1/14,132.95,133.04,137.72,129.19,431.10K
2021/1/15,124.5,132.95,136.51,117.27,408.06K
2021/1/16,125,124.45,132.26,121.45,328.56K
2021/1/17,124.27,125,126.96,120.23,254.41K
2021/1/18,129.3,124.27,132.21,121.15,306.16K
2021/1/19,124.59,129.3,134.31,124.09,357.78K
2021/1/20,121.16,124.59,127.05,112.18,621.32K
2021/1/21,99.88,121.17,121.89,99.77,755.38K
2021/1/22,104.78,99.86,108.2,94.21,811.27K
2021/1/23,105.29,104.78,109.82,102.32,356.34K
2021/1/24,106.13,105.27,110.79,103.72,327.21K
2021/1/25,104.96,106.13,113.03,104.94,367.81K
2021/1/26,104.93,104.96,106.22,101.12,157.06K
2021/1/27,96.64,104.9,104.93,94.33,185.66K
2021/1/28,102.79,96.53,105.52,94.81,196.57K
2021/1/29,104.55,102.79,110.16,101.12,450.67K
2021/1/30,105.16,104.55,106.12,100.58,223.30K
2021/1/31,102.48,105.17,106.22,100.22,201.44K
2021/2/1,103.61,102.46,105.64,100.19,289.78K
2021/2/2,109.83,103.54,110.82,103.32,305.74K
2021/2/3,116.78,109.84,118.44,109.84,469.20K
2021/2/4,111.04,116.79,118.48,110.57,309.27K
2021/2/5,120.37,111.04,122.35,110.49,442.40K
2021/2/6,118.97,120.35,122.89,115.63,384.02K
2021/2/7,118.33,118.94,121.86,112.42,339.68K
2021/2/8,126.29,118.33,126.49,114.82,357.24K
2021/2/9,137.44,126.21,137.89,124.22,467.07K
2021/2/10,139.68,137.28,148.69,129.05,697.92K
2021/2/11,164.53,139.7,167.7,138.34,936.05K
2021/2/12,169.81,164.53,173.43,156.37,606.92K
2021/2/13,267.77,169.83,296.33,169.83,2.79M
2021/2/14,231,267.65,277.91,223.11,1.05M
2021/2/15,259.27,230.72,289.22,197.14,2.06M
2021/2/16,249.76,259.54,272.21,242.97,810.32K
2021/2/17,265.76,249.68,270.6,235.46,656.96K
2021/2/18,281.16,265.98,303.24,258.53,1.01M
2021/2/19,323.95,281.32,336.17,269.99,1.19M
2021/2/20,297.59,324.02,332.17,282.09,727.04K
2021/2/21,301.56,297.57,316.7,290.58,499.84K
2021/2/22,271.57,301.56,303.05,228.18,932.47K
2021/2/23,231.75,271.44,272.87,200.89,1.17M
2021/2/24,237.57,231.54,262.7,218.62,865.68K
2021/2/25,218.12,237.37,248.54,217.22,539.93K
2021/2/26,206.66,218.42,223.41,202.18,483.71K
2021/2/27,210.55,206.58,224.09,205.56,349.08K
2021/2/28,196.65,210.6,211.86,181.8,417.67K
2021/3/1,224.21,196.71,224.21,196.01,385.42K
2021/3/2,215.89,224.87,230.02,209.58,409.16K
2021/3/3,222.51,215.93,235.57,214.07,360.30K
2021/3/4,211.1,222.53,229.82,206.35,354.05K
2021/3/5,205.72,211.12,211.48,196.25,316.21K
2021/3/6,208.74,205.72,210.59,200.63,159.04K
2021/3/7,214.78,208.75,214.85,206.63,170.07K
2021/3/8,218.25,214.83,218.94,206.53,202.58K
2021/3/9,244.13,218.18,245.63,214.79,692.94K
2021/3/10,234.32,244.12,249.87,226.18,652.65K
2021/3/11,235.26,234.33,244.07,225.42,519.50K
2021/3/12,224.79,235.33,239.33,215.39,505.51K
2021/3/13,243.55,224.8,245.05,217.4,518.24K
2021/3/14,231.82,243.46,249.92,231.82,319.10K
2021/3/15,221,231.87,240.12,218.44,473.24K
2021/3/16,223.65,221.07,224.93,211.1,352.57K
2021/3/17,229.33,223.65,230.97,217.01,350.94K
2021/3/18,225.84,229.36,237.39,222.51,400.71K
2021/3/19,225.66,225.85,231.25,219.65,234.55K
2021/3/20,227.26,225.66,236.49,224.35,301.22K
2021/3/21,221.03,227.32,230.41,219.41,246.74K
2021/3/22,206.54,221.01,222.6,205.55,360.39K
2021/3/23,206.82,206.58,212.78,202.87,205.59K
2021/3/24,191.1,206.82,214.15,187.76,377.42K
2021/3/25,189.11,190.98,195.78,182.47,433.87K
2021/3/26,203.62,189.1,203.83,188.31,267.16K
2021/3/27,201.57,203.6,204.79,193.03,303.13K
2021/3/28,207.78,201.56,207.78,196.06,272.98K
2021/3/29,214.92,207.74,217.62,203.8,464.46K
2021/3/30,216.24,214.9,219.9,210.32,395.84K
2021/3/31,222.46,216.3,225.66,205.52,479.78K
2021/4/1,233.43,222.44,236.92,220.78,689.81K
2021/4/2,244,233.53,250.22,229.22,491.88K
2021/4/3,222.93,244,249.65,221.92,518.15K
2021/4/4,270.11,222.95,276.25,221.03,1.28M
2021/4/5,273.52,270.25,278.57,253.51,821.49K
2021/4/6,275.46,273.56,282.7,256.91,836.88K
2021/4/7,253.07,275.75,293.32,244.83,1.31M
2021/4/8,267.57,253.08,269.58,251.21,478.34K
2021/4/9,264.59,267.81,273.89,261.51,370.68K
2021/4/10,283.23,264.61,286.43,263.26,552.85K
2021/4/11,286.65,283.5,294.66,278.64,526.08K
2021/4/12,280.47,286.71,298.16,272.11,523.71K
2021/4/13,293.59,280.45,300.73,277.26,596.08K
2021/4/14,305.38,293.73,318.42,284.91,1.01M
2021/4/15,327.32,305.34,329.78,298.36,645.59K
2021/4/16,378.98,326.99,394.95,319.18,1.68M
2021/4/17,355.87,378.92,411.41,353.77,443.69K
2021/4/18,317,356.07,360.46,258.11,1.78M
2021/4/19,293.41,316.98,326.23,278.28,1.05M
2021/4/20,317.73,293.78,329.63,275.3,1.30M
2021/4/21,295.3,317.64,328.06,292.48,755.75K
2021/4/22,276.31,295.33,313.62,274.86,843.37K
2021/4/23,262.51,276.07,281.99,233.13,1.16M
2021/4/24,246.29,262.47,262.84,239.49,245.48K
2021/4/25,246.6,246.22,268.98,233.82,693.79K
2021/4/26,278.72,246.79,280.78,244.37,288.93K
2021/4/27,292.88,278.7,292.88,274.71,524.09K
2021/4/28,289.11,292.96,298.69,276.03,529.37K
2021/4/29,286.68,288.81,289.65,274.15,387.73K
2021/4/30,319.07,286.67,330.28,282.39,708.40K
2021/5/1,321.95,319.56,328.36,308.83,420.85K
2021/5/2,315,321.93,324.05,303.79,333.84K
2021/5/3,341.87,315.03,343.08,314.85,714.70K
2021/5/4,363.8,342.16,379.92,316.39,1.57M
2021/5/5,395.78,364.04,419.49,364.04,1.11M
2021/5/6,443.64,395.79,453.64,373.67,1.55M
2021/5/7,404.88,443.47,475.74,392.63,1.39M
2021/5/8,409.46,404.43,427.76,392.72,630.72K
2021/5/9,406.17,409.43,409.77,375.43,666.24K
2021/5/10,371.36,406.53,430.16,359.46,854.81K
2021/5/11,426.59,371.41,433.04,360.98,805.36K
2021/5/12,356.82,426.67,438.8,355.59,1.03M
2021/5/13,357.41,357.79,383.98,338.2,938.42K
2021/5/14,371.33,357.4,385.56,354.96,418.70K
2021/5/15,335.9,371.33,374.62,334.23,536.29K
2021/5/16,331.3,335.98,366.81,311.97,591.54K
2021/5/17,294.71,331.31,331.69,281.94,965.25K
2021/5/18,304.8,294.74,317.98,291.01,584.96K
2021/5/19,189.72,304.8,309.84,141.64,2.10M
2021/5/20,227.2,189.73,237.68,166.66,1.33M
2021/5/21,188.76,226.8,235.37,165.93,1.04M
2021/5/22,178.13,188.59,193.96,169.87,869.67K
2021/5/23,150.87,178.12,183.87,123.13,520.34K
2021/5/24,200.74,150.29,200.93,146.79,1.00M
2021/5/25,195.04,200.77,215.28,178.61,1.07M
2021/5/26,213.87,195.03,221.32,191.89,833.59K
2021/5/27,203.56,213.87,214.89,191.82,574.68K
2021/5/28,183.25,204.32,206.21,171.56,838.63K
2021/5/29,176.71,183.21,209.91,170.76,999.97K
2021/5/30,182,176.71,190.29,165.87,542.12K
